datetime,premium
2023-03-27,-0.00060794
2023-03-28,-0.00053978
2023-03-29,-0.00064807
2023-03-30,-0.00080851
2023-03-31,-0.0001781
2023-04-01,-5.77e-05
2023-04-02,-0.00083579
2023-04-03,-0.00073245
2023-04-04,0.0008528
2023-04-05,-0.00017282
2023-04-06,-0.00033101
2023-04-07,-0.0008588
2023-04-08,-0.00044652
2023-04-09,-0.00072675
2023-04-10,-0.00051111
2023-04-11,-0.00061524
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.00011686
2023-04-15,0.00012143
2023-04-16,0.0
2023-04-17,0.0005527
2023-04-18,0.0001075
2023-04-19,-0.00042413
2023-04-20,-0.00041504
2023-04-21,-0.00020377
2023-04-22,-0.00026916
2023-04-23,-0.00019655
2023-04-24,-0.00091546
2023-04-25,-0.00036066
2023-04-26,-0.00092965
2023-04-27,-0.00045068
2023-04-28,-0.00034866
2023-04-29,-0.00030929
2023-04-30,-0.00053174
2023-05-01,-0.00083867
2023-05-02,-0.00069797
2023-05-03,-0.00013738
2023-05-04,-4.025e-05
2023-05-05,0.00014366
2023-05-06,-0.00059538
2023-05-07,-2.123e-05
2023-05-08,-0.00095206
2023-05-09,-0.00074711
2023-05-10,-0.00054908
2023-05-11,-6.659e-05
2023-05-12,-0.0005621
2023-05-13,0.0
2023-05-14,-0.00039092
2023-05-15,-0.00037259
2023-05-16,-0.00051583
2023-05-17,-0.00021502
2023-05-18,-0.00021732
2023-05-19,-0.00050213
2023-05-20,-0.0005425
2023-05-21,-0.00074169
2023-05-22,-0.00041414
2023-05-23,-0.00052388
2023-05-24,-0.00063791
2023-05-25,-0.00057604
2023-05-26,-0.0002865
2023-05-27,-1.587e-05
2023-05-28,7.658e-05
2023-05-29,0.0
2023-05-30,-0.00100857
2023-05-31,-0.0003862
2023-06-01,-0.00013918
2023-06-02,-0.00023524
2023-06-03,4.839e-05
2023-06-04,0.0
2023-06-05,-0.00119986
2023-06-06,-0.0009062
2023-06-07,-0.00025293
2023-06-08,-0.00035587
2023-06-09,-0.00019394
2023-06-10,-0.00086353
2023-06-11,-0.00062923
2023-06-12,-0.00128184
2023-06-13,-0.00033303
2023-06-14,-0.00071395
2023-06-15,-0.00070513
2023-06-16,-0.00057781
2023-06-17,-0.00039449
2023-06-18,-0.0003344
2023-06-19,-6.581e-05
2023-06-20,-0.00049731
2023-06-21,-0.00036699
2023-06-22,-0.00090646
2023-06-23,2.05e-05
2023-06-24,-0.00033582
2023-06-25,0.00029206
2023-06-26,-0.00104608
2023-06-27,-0.00014057
2023-06-28,-0.00071002
2023-06-29,-0.00050144
2023-06-30,-0.00075023
2023-07-01,-5.854e-05
2023-07-02,0.00022251
2023-07-03,0.00019452
2023-07-04,-0.00020722
2023-07-05,-0.00025285
2023-07-06,-0.00052283
2023-07-07,-0.0006291
2023-07-08,-0.00072338
2023-07-09,-0.00023202
2023-07-10,-0.0008273
2023-07-11,-0.00042328
2023-07-12,-0.00059457
2023-07-13,0.0
2023-07-14,-0.00044622
2023-07-15,5.437e-05
2023-07-16,-0.00059583
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,-0.00117212
2023-07-20,-0.00068579
2023-07-21,-0.00035783
2023-07-22,-0.00019643
2023-07-23,-0.00047023
2023-07-24,-0.00058995
2023-07-25,-0.0001068
2023-07-26,-0.00028056
2023-07-27,-0.00016784
2023-07-28,-0.00021984
2023-07-29,-8.319e-05
2023-07-30,-0.00077663
2023-07-31,-0.00046292
2023-08-01,-0.00027543
2023-08-02,-0.00035349
2023-08-03,-0.00038478
2023-08-04,-0.00038572
2023-08-05,-0.00055738
2023-08-06,-0.00059549
2023-08-07,0.0
2023-08-08,0.00012875
2023-08-09,-0.00030253
2023-08-10,-0.00053005
2023-08-11,-0.00074692
2023-08-12,-0.00070842
2023-08-13,-0.00056295
2023-08-14,-3.649e-05
2023-08-15,-0.00095413
2023-08-16,-0.00010323
2023-08-17,-0.00086568
2023-08-18,-0.00079558
2023-08-19,-0.00081836
2023-08-20,-0.00015207
2023-08-21,-0.00027311
2023-08-22,-0.00044238
2023-08-23,-0.00066624
2023-08-24,-0.00073677
2023-08-25,-0.00109139
2023-08-26,-0.00076657
2023-08-27,-0.00059834
2023-08-28,0.0
2023-08-29,-0.00017615
2023-08-30,-0.0007648
2023-08-31,0.00022587
2023-09-01,-0.00011245
2023-09-02,-0.00082667
2023-09-03,-0.00052
2023-09-04,4.113e-05
